compl_total1,compl_total2,compl_total3,compl_total4,compl_total5,compl_total6,compl_total7,compl_total8,compl_total9,compl_total10,compl_total11,compl_total12,compl_total13,compl_total14,compl_total15,compl_total16,compl_total17,compl_total18,compl_total19,compl_total20,compl_total21,compl_total22,compl_total23,compl_total24,compl_total25,compl_total26,compl_total27,compl_total28,compl_total29,compl_total30,compl_total31,compl_total32,compl_total33,compl_total34,compl_total35,compl_total36,compl_total37,compl_total38,compl_total39,compl_total40,compl_total41,compl_total42,compl_total43,compl_total44,compl_total45_1,compl_total45_2,compl_total45_3,compl_total45_4,compl_total45_5,compl_total45_6,compl_total45_7,compl_total45_8,compl_total46_1,compl_total46_2,compl_total46_3,compl_total46_4,compl_total47,compl_total48,compl_total49,compl_total50
13,0.107222222222222,7,18.4727272727273,0,0,0,,0,0,0,,0.194218952380952,0.112827919408041,7,3.95166666666667,0,0,0.524590163934426,0.103274134790527,21.998787,,0.107222222222222,66.1944444444444,29.6388888888889,4.16666666666667,0,0,,94.25,5.75,0,0,0,,100,0,0,0,0,,0.343317860142178,0.307878787878788,,242,582,902,1282,1662,2022,2402,2762,342,642,1022,1362,0,0,1,
13,0.216388888888889,8,19.1472222222222,2,0.0429950083194676,0.0374604937781834,,0,0.125,0.0257270693512304,,0.614816864111498,0.156189945894803,8,4.17333333333333,2,0.181111111111111,1,0.212440801457196,24.4154951,,0.216388888888889,59.4166666666667,20.2777777777778,5.61111111111111,2.55555555555556,12.1388888888889,,68.25,17.1666666666667,12.5,2.08333333333333,0,,100,0,0,0,0,,0.801752817199342,0.31912037037037,,321,621,821,1121,1381,1581,1981,2361,362,682,922,1162,0,0,1,
13,0.162777777777778,8,19.0141025641026,2,0.0182051109163239,0.0117923592652834,,0,0.125,0.040983606557377,,0.653092482435597,0.131228935935865,8,4.11972222222222,2,0.075,1,0.158829690346085,24.5894297,,0.162777777777778,59.3055555555556,27.4722222222222,7.61111111111111,1.5,4.11111111111111,,83.9722222222222,10.3888888888889,3.97222222222222,1.66666666666667,0,,100,0,0,0,0,,0.710028746619963,0.316901709401709,,262,522,742,982,1342,1642,1902,2282,322,622,1022,1382,0,0,1,
13,0.105555555555556,8,18.6583333333333,1,0.00240170177725932,0.00186753679533463,,0,0.125,0.00825471698113208,,0.43905,0.116459437044517,8,4.04777777777778,1,0.00972222222222222,0.524590163934426,0.101607468123861,24.5031921,,0.105555555555556,65.5,30.1666666666667,4.33333333333333,0,0,,83.8888888888889,15.1388888888889,0.972222222222222,0,0,,100,0,0,0,0,,0.443809890050802,0.310972222222222,,361,761,1001,1241,1481,1781,2081,2461,302,562,862,1102,0,0,1,
13,0.151388888888889,7,18.7680555555556,1,0.0159498330038852,0.0188214913846683,,0,0.142857142857143,0.0263450834879406,,0.444763885714286,0.129401112396024,7,4.075,1,0.065,1,0.147440801457196,24.7673795,,0.151388888888889,65.0555555555556,22.1666666666667,6,2,4.77777777777778,,83.8055555555556,12.5,3.69444444444444,0,0,,100,0,0,0,0,,0.651378797692472,0.312800925925926,,362,562,962,1362,1662,1962,2242,2442,341,681,921,1181,0,0,1,
13,0.347777777777778,9,19.7371794871795,3,0.0727508931471257,0.0947623675963027,,0,0,0,,0.852802871572871,0.199067086456123,9,4.27638888888889,3,0.371111111111111,1,0.34382969034608,25.5290586,,0.347777777777778,47.6944444444444,14.8888888888889,8.25,4.19444444444444,24.9722222222222,,54.6388888888889,27.6666666666667,15.1111111111111,2.38888888888889,0.194444444444444,,100,0,0,0,0,,0.756590946422883,0.328952991452992,,342,582,842,1122,1342,1562,1782,2062,282,582,782,1102,0,0,1,
13,0.103611111111111,8,18.6583333333333,1,0.0014469785709364,0.000909469591780061,,0,0.125,0.0053030303030303,,0.422534285714286,0.11531700896662,8,4.03111111111111,1,0.00583333333333333,0.557377049180328,0.0996630236794169,25.3086239,,0.103611111111111,65.8611111111111,31.3888888888889,2.41666666666667,0.333333333333333,0,,87.4166666666667,12,0.583333333333333,0,0,,100,0,0,0,0,,0.4088408867975,0.310972222222222,,301,561,801,1081,1361,1761,2141,2521,242,482,882,1162,0,0,1,
13,0.176944444444444,8,19.1448717948718,1,0.0239737494140494,0.0330047209108581,,0,0,0,,0.39608684303351,0.137650469392188,8,4.14805555555556,1,0.0994444444444444,1,0.170195810564664,27.0342872,,0.176944444444444,65.6944444444444,19.6944444444444,4.72222222222222,1.66666666666667,8.22222222222222,,72.3333333333333,21.8333333333333,5.83333333333333,0,0,,100,0,0,0,0,,0.674742939783338,0.319081196581197,,362,642,942,1162,1442,1762,1962,2182,302,642,942,1222,0,0,1,
13,0.102222222222222,7,18.6583333333333,1,0.000482359426681367,0.000388780894196057,,0,0,0,,0.361767523809524,0.114779363809906,7,4.03083333333333,1,0.00194444444444444,0.557377049180328,0.0982741347905273,25.5988035,,0.102222222222222,68.3055555555556,27.9722222222222,3.38888888888889,0.333333333333333,0,,99.3611111111111,0.444444444444444,0.194444444444444,0,0,,100,0,0,0,0,,0.222393250958389,0.310972222222222,,302,662,1062,1322,1642,1962,2282,2522,221,501,801,1201,0,0,1,
13,0.140277777777778,8,18.7611111111111,2,0.0126997132322819,0.008579957948189,,0,0.125,0.00717213114754098,,0.606683090659341,0.1264771552688,8,4.06805555555556,2,0.0516666666666667,1,0.136329690346084,25.500825,,0.140277777777778,67.1666666666667,18.8333333333333,7.33333333333333,3.61111111111111,3.05555555555556,,82.3055555555556,12.6944444444444,4.83333333333333,0.166666666666667,0,,100,0,0,0,0,,0.688087586501215,0.312685185185185,,302,682,902,1182,1482,1862,2162,2462,281,541,941,1161,0,0,1,
13,0.106388888888889,8,18.6583333333333,1,0.000960746637386769,0.000666481532907526,,0,0,0,,0.413158952380952,0.11485409913772,8,4.0475,1,0.00388888888888889,0.557377049180328,0.102440801457194,25.6418185,,0.106388888888889,67.7777777777778,26.3611111111111,5.13888888888889,0.722222222222222,0,,91.0277777777778,8.58333333333333,0.388888888888889,0,0,,100,0,0,0,0,,0.301371625757493,0.310972222222222,,242,642,882,1202,1542,1882,2182,2462,342,602,942,1242,0,0,1,
13,0.108888888888889,7,18.6583333333333,1,0.000963391136801541,0.000971952235490142,,0,0,0,,0.380431238095238,0.115265464277609,7,4.03638888888889,1,0.00388888888888889,0.557377049180328,0.104940801457195,25.0428113,,0.108888888888889,67,26.2222222222222,5.75,1.02777777777778,0,,96.6388888888889,2.97222222222222,0.388888888888889,0,0,,100,0,0,0,0,,0.283398299475644,0.310972222222222,,242,502,822,1162,1522,1762,2102,2502,342,702,1062,1382,0,0,1,
13,0.515555555555556,8,20.4472222222222,2,0.129590570719603,0.128750281006598,,0,0.25,0.104224376731302,,0.673704285714286,0.273001781251885,8,4.4775,2,0.699166666666667,1,0.511607468123861,27.5279787,,0.515555555555556,28.4166666666667,18.1944444444444,6.72222222222222,5.94444444444444,40.7222222222222,,35.3888888888889,20.6666666666667,27.8888888888889,16.0555555555556,0,,100,0,0,0,0,,0.816435837924292,0.340787037037037,,342,542,762,962,1302,1642,1962,2202,242,462,662,1042,0,0,1,
13,0.154722222222222,8,18.8194444444444,1,0.0137264182838596,0.0140271882149139,,0,0.125,0.0154320987654321,,0.429996685714286,0.127840542775755,8,4.10777777777778,1,0.0563888888888889,1,0.150774134790529,27.1306074,,0.154722222222222,63.7777777777778,22.5555555555556,7.27777777777778,2.05555555555556,4.33333333333333,,87.0555555555556,7.30555555555556,5.63888888888889,0,0,,100,0,0,0,0,,0.666270580088011,0.313657407407407,,281,561,781,1121,1361,1761,1961,2361,201,601,1001,1341,0,0,1,
13,0.2025,8,19.0291666666667,1,0.026409276761177,0.0241811137117996,,0,0,0,,0.413354285714286,0.140103454549942,8,4.14388888888889,1,0.109444444444444,1,0.198551912568306,24.9582617,,0.2025,54.6944444444444,28.8333333333333,5.61111111111111,3.19444444444444,7.66666666666667,,76.1388888888889,13.1111111111111,10.75,0,0,,100,0,0,0,0,,0.782858907076938,0.317152777777778,,262,602,902,1262,1462,1722,2062,2382,401,641,961,1161,0,0,1,
13,0.252222222222222,9,19.2935897435897,2,0.0467805169778723,0.0487252218299151,,0,0,0,,0.572112857142857,0.15849227738437,9,4.18027777777778,2,0.197222222222222,1,0.248274134790528,27.6140817,,0.252222222222222,55.6388888888889,17.8333333333333,7.44444444444444,4.75,14.3333333333333,,64,22.5833333333333,12.3055555555556,1.11111111111111,0,,100,0,0,0,0,,0.753186449623195,0.321559829059829,,201,461,661,1041,1261,1501,1721,2101,361,681,1081,1341,0,0,1,
13,0.134444444444444,7,18.7097222222222,1,0.00640937284631289,0.00373573478266619,,0,0.142857142857143,0.033844942935852,,0.429068571428571,0.120151282883317,7,4.03027777777778,1,0.0258333333333333,1,0.13049635701275,25.5177702,,0.134444444444444,61.75,30.5277777777778,5.11111111111111,1.08333333333333,1.52777777777778,,93.0833333333333,4.33333333333333,2.58333333333333,0,0,,100,0,0,0,0,,0.608461460850149,0.311828703703704,,261,521,841,1181,1521,1801,2161,2561,361,581,981,1381,0,0,1,
13,0.140555555555556,8,18.8125,2,0.0140215403373298,0.00980878327448723,,0,0,0,,0.607555898161245,0.127660087360209,8,4.10055555555556,2,0.0575,1,0.136607468123861,25.5683978,,0.140555555555556,65.8611111111111,24.4722222222222,4.41666666666667,1.58333333333333,3.66666666666667,,86.4166666666667,8.38888888888889,4.63888888888889,0.555555555555556,0,,100,0,0,0,0,,0.707098033941094,0.313541666666667,,322,642,902,1102,1402,1782,2082,2382,382,722,1102,1482,0,0,1,
13,0.201666666666667,8,19.1153846153846,2,0.0277665995975855,0.0185193266420703,,0,0.125,0.0115273775216138,,0.615778571428571,0.143677594721315,8,4.14166666666667,2,0.131111111111111,1,0.197718579234975,25.9299203,,0.201666666666667,56.75,25.25,7.58333333333333,1.66666666666667,8.75,,69.6388888888889,17.6944444444444,12.2222222222222,0.444444444444444,0,,100,0,0,0,0,,0.763155799335589,0.318589743589744,,261,561,761,961,1321,1581,1881,2161,322,662,902,1202,0,0,1,
13,0.1125,8,18.6583333333333,1,0.000978200111794298,0.000874757011941127,,0,0,0,,0.361767523809524,0.114483819709436,8,3.97527777777778,1,0.00388888888888889,0.557377049180328,0.104931693989071,28.3810794,,0.1125,65.3611111111111,31.4444444444444,2.44444444444444,0.75,0,,91.2222222222222,8.38888888888889,0.388888888888889,0,0,,100,0,0,0,0,,0.326144185461588,0.310972222222222,,282,682,1002,1242,1642,1982,2342,2722,302,582,882,1142,0,0,1,
13,0.16,7,18.725,2,0.0175939134569662,0.0247384985652133,,0,0,0,,0.532530216450216,0.131020366965209,7,4.08888888888889,2,0.0719444444444444,1,0.156051912568306,24.9217561,,0.16,60.9166666666667,26.1944444444444,6.77777777777778,1.97222222222222,4.13888888888889,,89.3055555555556,6.77777777777778,3.91666666666667,0,0,,100,0,0,0,0,,0.665713872401555,0.312083333333333,,281,661,941,1301,1641,1861,2161,2361,402,742,1142,1402,0,0,1,
13,0.22,8,18.9305555555556,2,0.0371267150928168,0.0534990280477646,,0,0,0,,0.545333428571429,0.149649046122598,8,4.12972222222222,2,0.155,1,0.216051912568307,24.9789937,,0.22,57.8333333333333,23.6388888888889,4.52777777777778,2.55555555555556,11.4444444444444,,77.9444444444444,13.1388888888889,8.88888888888889,0.0277777777777778,0,,100,0,0,0,0,,0.726276671053199,0.315509259259259,,242,642,902,1282,1662,1882,2082,2362,322,682,1022,1262,0,0,1,
13,0.191666666666667,7,18.9083333333333,1,0.0247073237135856,0.0229711323574139,,0,0.142857142857143,0.0359231411862991,,0.428658371428571,0.138259753809059,7,4.08083333333333,1,0.100833333333333,1,0.187718579234975,24.7240007,,0.191666666666667,56.8888888888889,27.4166666666667,5.16666666666667,3.41666666666667,7.11111111111111,,81.0833333333333,9.02777777777778,9.88888888888889,0,0,,100,0,0,0,0,,0.80265950007761,0.315138888888889,,362,722,1102,1302,1662,1962,2182,2522,261,521,741,1001,0,0,1,
13,0.185,8,18.9152777777778,1,0.0214508052510489,0.0204063686013144,,0,0,0,,0.406126952380952,0.135099565746531,8,4.10472222222222,1,0.0880555555555556,1,0.181051912568307,26.7513418,,0.185,59.4444444444444,23.3333333333333,7.83333333333333,3.16666666666667,6.22222222222222,,83.9722222222222,7.22222222222222,8.80555555555556,0,0,,100,0,0,0,0,,0.71562584321259,0.31525462962963,,341,701,1061,1301,1661,1881,2121,2441,321,561,881,1081,0,0,1,
13,0.291944444444444,8,19.3692307692308,1,0.0477230606301297,0.0493900503828299,,0,0.125,0.0544590643274854,,0.454764285714286,0.161743737086295,8,4.19666666666667,1,0.208055555555556,1,0.287996357012751,27.0600389,,0.291944444444444,48.0833333333333,21.7777777777778,7.94444444444444,5.52777777777778,16.6666666666667,,64.6666666666667,18.9166666666667,16.4166666666667,0,0,,100,0,0,0,0,,0.794481774959225,0.322820512820513,,262,462,782,1022,1322,1722,1922,2142,241,481,681,881,0,0,1,
13,0.128333333333333,8,18.7097222222222,1,0.00691085003455425,0.00607238729982411,,0,0,0,,0.380431238095238,0.120283884754513,8,4.01916666666667,1,0.0277777777777778,1,0.124385245901639,27.0575487,,0.128333333333333,67.4444444444444,22.4444444444444,6.02777777777778,2.55555555555556,1.52777777777778,,88.1388888888889,9.27777777777778,2.58333333333333,0,0,,100,0,0,0,0,,0.501034904174185,0.311828703703704,,301,541,841,1221,1561,1961,2201,2601,322,622,1002,1222,0,0,1,
13,0.143888888888889,7,18.7611111111111,1,0.0116747456817096,0.00752833207706855,,0,0.142857142857143,0.0426929392446634,,0.445584285714286,0.125716155896377,7,4.06833333333333,1,0.0475,1,0.139940801457194,25.1803076,,0.143888888888889,62.0833333333333,30.4166666666667,3.08333333333333,1.11111111111111,3.30555555555556,,92.3611111111111,2.88888888888889,4.75,0,0,,100,0,0,0,0,,0.736236074770363,0.312685185185185,,381,701,1101,1341,1661,1941,2221,2461,241,461,861,1081,0,0,1,
13,0.125,8,18.7069444444444,1,0.00684603272403642,0.00698879940757197,,0,0,0,,0.371142857142857,0.120819283728099,8,4.05722222222222,1,0.0277777777777778,1,0.121051912568306,24.9167265,,0.125,67.3055555555556,24.1111111111111,4.58333333333333,2,2,,80.4722222222222,16.9444444444444,2.58333333333333,0,0,,100,0,0,0,0,,0.55930921739199,0.311782407407407,,402,682,982,1262,1482,1862,2102,2462,341,661,961,1201,0,0,1,
13,0.141944444444444,8,18.7527777777778,1,0.011716621253406,0.00760106319673108,,0,0.125,0.0297619047619048,,0.428004285714286,0.125802344512625,8,4.0775,1,0.0477777777777778,1,0.13799635701275,27.6560273,,0.141944444444444,64.75,23.6388888888889,5.75,2.05555555555556,3.80555555555556,,83.5555555555556,11.6666666666667,4.77777777777778,0,0,,100,0,0,0,0,,0.697585567070172,0.312546296296296,,262,542,762,1102,1462,1782,2082,2422,221,561,941,1161,0,0,1,
13,0.166666666666667,7,18.8597222222222,1,0.0158251695553881,0.00977770725063143,,0,0.142857142857143,0.0994447248864208,,0.445584285714286,0.129074268774239,7,4.05444444444444,1,0.0641666666666667,1,0.162718579234974,24.2129808,,0.166666666666667,61.6944444444444,23.0277777777778,7.41666666666667,2.41666666666667,5.44444444444444,,90.5277777777778,3.05555555555556,6.41666666666667,0,0,,100,0,0,0,0,,0.783345655934852,0.314328703703704,,402,762,1022,1302,1682,1922,2202,2582,202,422,642,1042,0,0,1,
13,0.160833333333333,7,18.4727272727273,1,0.0206800832755031,0.0305702119781542,,0,0,0,,0.387463238095238,0.132423689371239,7,4.00222222222222,1,0.0827777777777778,1,0.156885245901639,24.5389337,,0.160833333333333,65.5277777777778,22.2222222222222,4.38888888888889,1.30555555555556,6.55555555555556,,86.8888888888889,9.02777777777778,4.08333333333333,0,0,,100,0,0,0,0,,0.670836435545616,0.307878787878788,,301,661,1041,1401,1781,2181,2381,2601,261,561,801,1041,0,0,1,
13,0.131388888888889,8,18.8615384615385,1,0.00774877650897227,0.0091317226696288,,0,0,0,,0.396643238095238,0.121775071830471,8,4.08666666666667,1,0.0316666666666667,1,0.123802367941712,27.9283997,,0.131388888888889,64.5833333333333,26.1111111111111,6.27777777777778,1.5,1.52777777777778,,86.7777777777778,10.25,2.97222222222222,0,0,,100,0,0,0,0,,0.535536128246416,0.314358974358974,,382,622,922,1182,1522,1742,2082,2342,222,582,942,1202,0,0,1,
13,0.107222222222222,7,18.4727272727273,0,0,0,,0,0,0,,0.194414285714286,0.113653166676938,7,3.95166666666667,0,0,0.491803278688525,0.103274134790528,23.9559629,,0.107222222222222,64.4166666666667,34.75,0.833333333333333,0,0,,99.3333333333333,0.666666666666667,0,0,0,,100,0,0,0,0,,0.286774640908934,0.307878787878788,,362,742,1022,1402,1702,2062,2442,2722,221,541,921,1321,0,0,1,
13,0.206944444444444,7,18.8015151515152,1,0.0312607115925139,0.0306098834979702,,0,0.142857142857143,0.0694716242661448,,0.428658371428571,0.143322513722876,7,4.05138888888889,1,0.126666666666667,1,0.202996357012752,24.6641599,,0.206944444444444,57.8611111111111,21.8611111111111,8.02777777777778,2.63888888888889,9.61111111111111,,80.0833333333333,9.38888888888889,10.5277777777778,0,0,,100,0,0,0,0,,0.820212166871482,0.313358585858586,,401,781,1181,1401,1721,2021,2401,2621,242,522,722,942,0,0,1,
13,0.0866666666666667,8,18.6583333333333,1,0.00143717492471941,0.00168471720818291,,0,0,0,,0.387658571428571,0.115622305217199,8,4.05861111111111,1,0.00583333333333333,0.524590163934426,0.0827185792349725,24.2606027,,0.0866666666666667,74.8333333333333,19.5833333333333,5.58333333333333,0,0,,91.5555555555556,8.05555555555556,0.388888888888889,0,0,,100,0,0,0,0,,0.216827754407193,0.310972222222222,,322,642,942,1202,1542,1842,2082,2422,201,581,941,1201,0,0,1,
13,0.288055555555556,8,19.2194444444444,2,0.0527882516372296,0.0578873593314029,,0,0,0,,0.597545257142857,0.16629487943405,8,4.19888888888889,2,0.221666666666667,1,0.284107468123862,27.7676413,,0.288055555555556,48.9722222222222,20.7222222222222,8.63888888888889,5.02777777777778,16.6388888888889,,71.0277777777778,12.5833333333333,14.3055555555556,2.08333333333333,0,,100,0,0,0,0,,0.767295193904302,0.320324074074074,,301,661,1041,1261,1501,1741,2081,2321,261,621,961,1181,0,0,1,
13,0.105,8,18.6583333333333,0,0,0,,0,0,0,,0.22011,0.113745708366002,8,3.9975,0,0,0.557377049180328,0.100163934426229,24.1962597,,0.105,67.2777777777778,29.8333333333333,2.44444444444444,0.444444444444444,0,,91.1111111111111,8.88888888888889,0,0,0,,100,0,0,0,0,,0.279591906830504,0.310972222222222,,242,542,922,1242,1562,1942,2302,2642,401,681,961,1281,0,0,1,
13,0.165555555555556,8,18.9602564102564,1,0.0146730678206775,0.0119093902487405,,0,0,0,,0.413891171428571,0.128413915258585,8,4.10805555555556,1,0.0602777777777778,1,0.15959471766849,25.0883322,,0.165555555555556,58.3611111111111,31.7222222222222,3.52777777777778,2,4.38888888888889,,83.6944444444444,10.6666666666667,5.63888888888889,0,0,,100,0,0,0,0,,0.740608877923557,0.316004273504274,,321,561,901,1101,1501,1841,2081,2321,402,622,1002,1362,0,0,1,
13,0.278055555555556,8,19.5358974358974,2,0.0517784486153038,0.054604541066635,,0,0.125,0.0364372469635627,,0.608551238095238,0.168143674839944,8,4.23277777777778,2,0.235833333333333,1,0.274107468123863,25.4167914,,0.278055555555556,49.8888888888889,22,9.13888888888889,2.77777777777778,16.1944444444444,,64.1388888888889,19.2777777777778,15.0833333333333,1.5,0,,100,0,0,0,0,,0.731364313679304,0.325598290598291,,221,501,701,1061,1261,1501,1761,2081,322,602,1002,1342,0,0,1,
13,0.151944444444444,8,18.8638888888889,2,0.0198639455782313,0.0121398156596712,,0,0.25,0.0536684782608696,,0.657188571428571,0.133070364225434,8,4.08305555555556,2,0.0811111111111111,1,0.147996357012751,25.4159448,,0.151944444444444,68.3888888888889,17.2777777777778,5.72222222222222,2.86111111111111,5.75,,81.6111111111111,10.9444444444444,6.77777777777778,0.666666666666667,0,,100,0,0,0,0,,0.772952644851364,0.314398148148148,,342,562,802,1142,1522,1782,2122,2482,282,602,822,1122,0,0,1,
13,0.373611111111111,8,19.7513888888889,3,0.0847936324539444,0.0841072585657423,,0,0.125,0.0574186991869919,,0.832765238095238,0.206575336198588,8,4.32722222222222,3,0.398333333333333,1,0.369663023679413,27.2266045,,0.373611111111111,43.5,15.25,9.47222222222222,5.55555555555556,26.2222222222222,,51.25,18.7777777777778,27,2.77777777777778,0.194444444444444,,100,0,0,0,0,,0.736410457579353,0.329189814814815,,382,582,882,1102,1382,1622,1942,2242,222,622,842,1182,0,0,1,
13,0.151111111111111,8,18.8027777777778,2,0.017284962765594,0.0124476005342432,,0,0,0,,0.622312857142857,0.130643345357957,8,4.06555555555556,2,0.0702777777777778,1,0.147163023679418,25.6755199,,0.151111111111111,60.8611111111111,30.25,3.25,1.86111111111111,3.77777777777778,,78.3055555555556,16,4.55555555555556,1.13888888888889,0,,100,0,0,0,0,,0.738075337788296,0.31337962962963,,321,601,881,1101,1361,1761,2101,2501,341,701,1001,1221,0,0,1,
13,0.11,8,18.6583333333333,1,0.000956741611426228,0.000809960196241785,,0,0,0,,0.363915523809524,0.115267888273923,8,4.06444444444444,1,0.00388888888888889,0.770491803278688,0.106051912568305,25.459028,,0.11,71.0555555555556,17.7777777777778,7.94444444444444,2.77777777777778,0.444444444444444,,89.3611111111111,10.25,0.388888888888889,0,0,,100,0,0,0,0,,0.295683125188132,0.310972222222222,,361,601,881,1201,1581,1881,2161,2401,242,582,922,1162,0,0,1,
13,0.268055555555556,8,19.5282051282051,2,0.0516675420168067,0.0764123061054468,,0,0.125,0.0047554347826087,,0.555333828571429,0.175170991577076,8,4.23111111111111,2,0.269722222222222,1,0.264107468123863,27.6770191,,0.268055555555556,54.4166666666667,19.1111111111111,6.16666666666667,3.16666666666667,17.1388888888889,,63.0555555555556,27.0277777777778,9,0.916666666666667,0,,100,0,0,0,0,,0.68670056934016,0.325470085470085,,221,521,801,1121,1381,1581,1801,2041,241,481,801,1061,0,0,1,
13,0.150277777777778,8,18.7680555555556,1,0.0136569535528362,0.0187447931130241,,0,0,0,,0.402648281573499,0.127388217336938,8,4.10833333333333,1,0.0558333333333333,1,0.144731329690346,28.3517947,,0.150277777777778,64.75,21.9722222222222,6.75,2.61111111111111,3.91666666666667,,87.6111111111111,9.08333333333333,3.30555555555556,0,0,,100,0,0,0,0,,0.618061756269047,0.312800925925926,,242,542,902,1162,1362,1742,2102,2322,222,562,962,1362,0,0,1,
13,0.173888888888889,9,19.0615384615385,2,0.0234732311003497,0.0192439930707079,,0,0,0,,0.653092482435597,0.136724983625012,9,4.13,2,0.0969444444444444,1,0.16768670309654,25.6470684,,0.173888888888889,61.5555555555556,22.0277777777778,7.44444444444444,2.97222222222222,6,,80.9444444444444,11.2222222222222,6.16666666666667,1.66666666666667,0,,100,0,0,0,0,,0.68485166023195,0.317692307692308,,302,542,762,1002,1342,1742,1962,2322,362,682,1022,1322,0,0,1,
13,0.104166666666667,8,18.6583333333333,1,0.00192136142180745,0.00145792835323521,,0,0,0,,0.396643238095238,0.115923648820124,8,4.04777777777778,1,0.00777777777777778,0.557377049180328,0.100218579234972,25.1700008,,0.104166666666667,69.3333333333333,23.9444444444444,5.02777777777778,1.69444444444444,0,,81.6944444444444,17.5277777777778,0.777777777777778,0,0,,100,0,0,0,0,,0.365000123123587,0.310972222222222,,321,581,861,1121,1401,1681,2061,2461,241,561,821,1081,0,0,1,
13,0.105,8,18.8153846153846,1,0.00143090760425184,0.00099046561140424,,0,0,0,,0.413158952380952,0.115337120499634,8,4.07666666666667,1,0.00583333333333333,0.557377049180328,0.101051912568305,25.2883838,,0.105,68.3055555555556,28.8888888888889,2.19444444444444,0.611111111111111,0,,85.5277777777778,13.8888888888889,0.583333333333333,0,0,,100,0,0,0,0,,0.306617451523568,0.313589743589744,,202,442,682,1022,1322,1602,1942,2262,262,622,882,1222,0,0,1,
13,0.143055555555556,8,18.6583333333333,1,0.00847399712977517,0.0163102841803203,,0,0,0,,0.361767523809524,0.122132030083812,8,4.06444444444444,1,0.0344444444444444,1,0.139107468123861,25.4170046,,0.143055555555556,58.9722222222222,34.4444444444444,3.41666666666667,0.777777777777778,2.38888888888889,,84.25,15.3055555555556,0.444444444444444,0,0,,100,0,0,0,0,,0.543398053040064,0.310972222222222,,401,681,1021,1261,1581,1821,2201,2401,362,742,1102,1382,0,0,1,
13,0.335277777777778,8,19.6871794871795,2,0.0667491534253712,0.0638351119398054,,0,0.125,0.00399262899262899,,0.618684821428571,0.1902666598325,8,4.26555555555556,2,0.332222222222222,1,0.327777777777777,26.6102179,,0.335277777777778,48.25,16.3888888888889,8.55555555555556,3.72222222222222,23.0833333333333,,53.1111111111111,20.7222222222222,22.2222222222222,3.94444444444444,0,,100,0,0,0,0,,0.792798372968891,0.328119658119658,,261,621,901,1101,1361,1561,1941,2341,322,642,862,1102,0,0,1,
13,0.1125,7,18.6583333333333,1,0.000971412711629198,0.000809960196241785,,0,0,0,,0.380431238095238,0.115074560635911,7,4.00305555555556,1,0.00388888888888889,0.770491803278688,0.10629781420765,27.2100434,,0.1125,68.1388888888889,25,5.88888888888889,0.555555555555556,0.416666666666667,,95.1111111111111,4.5,0.388888888888889,0,0,,100,0,0,0,0,,0.294658100628004,0.310972222222222,,362,702,1002,1362,1622,1922,2322,2622,242,602,862,1202,0,0,1,
13,0.104722222222222,7,18.6583333333333,0,0,0,,0,0,0,,0.194414285714286,0.113770210609358,7,4.00861111111111,0,0,0.524590163934426,0.100774134790527,25.4889315,,0.104722222222222,67.5555555555556,28.1944444444444,4.25,0,0,,94.4722222222222,5.52777777777778,0,0,0,,100,0,0,0,0,,0.314810693985432,0.310972222222222,,382,662,1002,1322,1662,1962,2282,2602,381,761,1121,1441,0,0,1,
13,0.209444444444444,8,19.1628205128205,2,0.0320465645279989,0.0263339548538103,,0,0.125,0.0692934782608696,,0.651064598214286,0.144709528818778,8,4.15194444444444,2,0.133055555555556,1,0.205496357012753,25.2805483,,0.209444444444444,55.7777777777778,24.8333333333333,6.88888888888889,3.80555555555556,8.69444444444444,,75.6944444444444,12.9722222222222,9.75,1.58333333333333,0,,100,0,0,0,0,,0.755579845303706,0.319380341880342,,222,442,682,942,1322,1702,1922,2202,261,581,961,1201,0,0,1,
13,0.169444444444444,8,19.0461538461538,1,0.019520732364028,0.0157502545589189,,0,0,0,,0.411684571428571,0.132473369624993,8,4.12666666666667,1,0.0805555555555556,1,0.165496357012752,25.3936758,,0.169444444444444,63.3333333333333,23.2777777777778,5.52777777777778,1.52777777777778,6.33333333333333,,76.3611111111111,15.7777777777778,7.86111111111111,0,0,,100,0,0,0,0,,0.73097167900364,0.317435897435897,,242,522,842,1042,1262,1642,2002,2242,401,741,1041,1401,0,0,1,
13,0.239166666666667,8,19.225,2,0.0406711409395973,0.029520900279023,,0,0,0,,0.621902657142857,0.157883606450387,8,4.13861111111111,2,0.189722222222222,1,0.235218579234977,26.2337325,,0.239166666666667,55.8333333333333,18.9444444444444,6.94444444444444,6.19444444444444,12.0833333333333,,74.6111111111111,10.0277777777778,12.1111111111111,3.25,0,,100,0,0,0,0,,0.815613784553628,0.320416666666667,,362,742,942,1282,1582,1782,2142,2542,321,541,761,981,0,0,1,
13,0.170555555555556,8,18.825,1,0.0180490772662746,0.0206682006320995,,0,0,0,,0.403372857142857,0.131944626525102,8,4.10888888888889,1,0.0741666666666667,1,0.166607468123862,24.8735284,,0.170555555555556,59.2777777777778,27.8055555555556,5,1.86111111111111,6.05555555555556,,80.9166666666667,13.8055555555556,5.27777777777778,0,0,,100,0,0,0,0,,0.70348962420599,0.31375,,201,561,861,1181,1401,1781,2141,2361,341,661,941,1141,0,0,1,
