compl_total1,compl_total2,compl_total3,compl_total4,compl_total5,compl_total6,compl_total7,compl_total8,compl_total9,compl_total10,compl_total11,compl_total12,compl_total13,compl_total14,compl_total15,compl_total16,compl_total17,compl_total18,compl_total19,compl_total20,compl_total21,compl_total22,compl_total23,compl_total24,compl_total25,compl_total26,compl_total27,compl_total28,compl_total29,compl_total30,compl_total31,compl_total32,compl_total33,compl_total34,compl_total35,compl_total36,compl_total37,compl_total38,compl_total39,compl_total40,compl_total41,compl_total42,compl_total43,compl_total44,compl_total45_1,compl_total45_2,compl_total45_3,compl_total45_4,compl_total45_5,compl_total45_6,compl_total45_7,compl_total45_8,compl_total46_1,compl_total46_2,compl_total46_3,compl_total46_4,compl_total47,compl_total48,compl_total49,compl_total50
12,0.101111111111111,8,20.3606060606061,0,0,,,0,0,0,,0.364140542857143,0.115951445957343,8,3.98194444444444,1,0.0316666666666667,0.524590163934426,0.0974908925318752,24.0645077,,0.101111111111111,69.0277777777778,28.0833333333333,2.88888888888889,0,0,,86.6388888888889,10.1944444444444,3.16666666666667,0,0,,100,0,0,0,0,,0.291646029571841,0.339343434343434,,362,722,1122,1402,1682,1982,2342,2702,321,721,1061,1301,0,0,0,
12,0.19,8,20.7216666666667,0.0265231992324035,0.0274146731727959,,,0,0.125,0.00405236907730673,,0.69022,0.153509602302914,8,4.0525,2,0.197222222222222,1,0.190000000000001,24.0116881,,0.19,60.2777777777778,19.8333333333333,8.61111111111111,2.22222222222222,9.05555555555556,,70.8055555555556,14.6944444444444,12.2777777777778,2.22222222222222,0,,100,0,0,0,0,,0.651483213633869,0.345361111111111,,361,581,941,1321,1681,2081,2421,2621,381,681,901,1181,0,0,0,
12,0.125,8,20.2716666666667,0.00814819973535762,0.0155165231880033,,,0,0.125,0.00295608108108108,,0.454764285714286,0.12735631540705,8,3.98805555555556,1,0.0830555555555555,1,0.125,23.3051815,,0.125,66.75,22.1666666666667,7.47222222222222,0.805555555555556,2.80555555555556,,80.6111111111111,14.0833333333333,5.30555555555556,0,0,,100,0,0,0,0,,0.475728259852651,0.337861111111111,,362,622,942,1322,1682,2062,2402,2602,402,702,1002,1302,0,0,0,
12,0.128055555555556,9,20.4712121212121,0.00678012068614821,0.00396715198159241,,,0,0,0,,0.664524285714286,0.124204397395965,9,4.09666666666667,2,0.0661111111111111,1,0.128055555555555,24.1413899,,0.128055555555556,65.7777777777778,25.8333333333333,4.75,1.13888888888889,2.5,,78.5,17.6666666666667,1.05555555555556,2.77777777777778,0,,100,0,0,0,0,,0.755480426218386,0.341186868686869,,362,562,942,1222,1482,1682,2002,2362,282,682,1082,1382,0,0,0,
12,0.198333333333333,9,20.5944444444444,0.0273131912597788,0.0303242485552955,,,0,0,0,,0.621902657142857,0.139209169817624,9,4.11888888888889,2,0.128055555555556,1,0.196484517304189,22.5085709,,0.198333333333333,59.3888888888889,21.4444444444444,6.5,3.5,9.16666666666667,,69.2777777777778,22.3333333333333,6.83333333333333,1.55555555555556,0,,100,0,0,0,0,,0.709650711993209,0.343240740740741,,322,662,902,1222,1442,1822,2042,2282,201,401,741,941,0,0,0,
12,0.101111111111111,9,20.2569444444444,0.000959890298251628,0.00218689252985282,,,0,0,0,,0.422338952380952,0.109692682798878,9,4.05138888888889,1,0.00388888888888889,0.524590163934426,0.0990209471766842,22.4553395,,0.101111111111111,68.3611111111111,27.2222222222222,4.41666666666667,0,0,,80.6944444444444,19.1111111111111,0.194444444444444,0,0,,100,0,0,0,0,,0.386725124251622,0.337615740740741,,342,662,902,1222,1542,1762,2082,2322,402,802,1102,1422,0,0,0,
12,0.3875,10,23.5375,0.0652032808166637,0.0819409731864607,,,0.1,0.1,0.0999999999999999,,1.26565285714286,0.393777642178419,10,4.7075,5,1.26944444444444,1,0.387499999999996,23.3352409,,0.3875,36.75,18.25,14.3611111111111,4.58333333333333,26.0555555555556,,37.9166666666667,22.0555555555556,10.4166666666667,4.19444444444444,25.4166666666667,,100,0,0,0,0,,0.398184525696619,0.392291666666667,,262,482,682,942,1182,1442,1722,2002,221,541,821,1181,0,0,0,
12,0.107777777777778,9,20.3409090909091,0.000481960892316166,0.000277700638711469,,,0,0,0,,0.445030726392252,0.124542457153245,9,4.03416666666667,1,0.0683333333333333,0.557377049180328,0.107777777777777,22.6863771,,0.107777777777778,66.1666666666667,27.9722222222222,5.36111111111111,0.5,0,,80.7222222222222,12.4444444444444,6.83333333333333,0,0,,100,0,0,0,0,,0.372420713363697,0.339015151515151,,341,581,861,1241,1481,1861,2261,2501,301,581,941,1141,0,0,0,
12,0.146944444444444,8,20.5227272727273,0.014871936105756,0.00897237539836818,,,0,0.125,0.00528541226215645,,0.47128,0.12974119843475,8,4.03416666666667,1,0.0869444444444444,1,0.146124772313297,22.4018317,,0.146944444444444,66.4166666666667,19.7777777777778,5.97222222222222,1.75,6.08333333333333,,79.0555555555556,12.25,8.69444444444444,0,0,,100,0,0,0,0,,0.642478354553104,0.342045454545454,,241,461,821,1221,1501,1901,2301,2621,381,621,861,1061,0,0,0,
12,0.0919444444444444,8,20.2166666666667,0.000483358652119873,0.000323984078496714,,,0,0,0,,0.380431238095238,0.109307109074719,8,4.0225,1,0.00194444444444444,0.508196721311475,0.091944444444444,23.4783428,,0.0919444444444444,70,25.7222222222222,4.27777777777778,0,0,,85.75,14.0555555555556,0.194444444444444,0,0,,100,0,0,0,0,,0.288463271326577,0.336944444444444,,321,661,921,1321,1641,1921,2221,2461,262,482,822,1182,0,0,0,
