0.110555555555556,0.00145298553933439,8,18.6583333333333,13,1
0.0944444444444444,0.00115866957470011,8,18.6583333333333,13,1
0.140833333333333,0.00822401957452593,8,18.8628205128205,13,1
0.151666666666667,0.0125423728813559,8,18.9102564102564,13,1
0.120833333333333,0.00706065099202146,7,18.5257575757576,13,1
0.1275,0.00799617277200656,8,18.7680555555556,13,1
0.109444444444444,0.000960746637386769,8,18.6583333333333,13,1
0.113888888888889,0.00286181520850368,8,18.8153846153846,13,1
0.194444444444444,0.023582982193829,8,18.9666666666667,13,1
0.160277777777778,0.0207685022324449,8,18.8652777777778,13,2
0.259166666666667,0.0433152574144741,7,19.1638888888889,13,2
0.268888888888889,0.0458181818181818,7,19.3152777777778,13,2
0.18,0.0206150496666213,7,18.9430555555556,13,1
0.236944444444444,0.0413976705490849,8,19.0361111111111,13,2
0.100277777777778,0.000964718853362734,8,18.6583333333333,13,1
0.275,0.0512752742169948,9,19.4025641025641,13,2
0.131666666666667,0.00809800664451827,7,18.7638888888889,13,1
0.113611111111111,0.00646022049013412,7,18.5227272727273,13,1
0.117777777777778,0.00582590815627142,8,18.7097222222222,13,1
0.261111111111111,0.0393451280697122,8,19.4205128205128,13,1
0.122222222222222,0.00837190307650422,8,18.7680555555556,13,1
0.135555555555556,0.0073037542662116,8,18.7097222222222,13,1
0.334722222222222,0.0572831423895254,8,19.5833333333333,13,2
0.484444444444444,0.118489665137903,8,20.4064102564103,13,3
0.206944444444444,0.0338003264417845,7,18.8680555555556,13,2
0.149166666666667,0.0142701078792844,7,18.8166666666667,13,1
0.245833333333333,0.0452639286427478,8,19.2555555555556,13,2
0.125555555555556,0.00762247938465803,7,18.7680555555556,13,1
0.173055555555556,0.0154316791298436,8,18.8777777777778,13,1
0.155555555555556,0.0143747005270724,7,18.8194444444444,13,1
0.108611111111111,0.0023848460070864,8,18.8153846153846,13,1
0.143611111111111,0.0150478796169631,7,18.7805555555556,13,2
0.108888888888889,0.000965983578279169,7,18.6583333333333,13,1
0.152777777777778,0.0151026292304524,8,18.8736111111111,13,1
0.149722222222222,0.0168285675194965,8,18.8041666666667,13,1
0.219166666666667,0.0418970225804303,8,19.2474358974359,13,2
0.172222222222222,0.0192624074581848,7,18.8736111111111,13,1
0.130277777777778,0.00694975328375843,7,18.7097222222222,13,1
0.336111111111111,0.0711085135398403,9,19.7423076923077,13,2
0.0891666666666667,0.00191885964912281,8,18.6583333333333,13,1
0.259166666666667,0.0473771032662488,8,19.4294871794872,13,2
0.289444444444444,0.0571916907704444,8,19.4902777777778,13,3
0.1725,0.0199208623277391,8,18.8597222222222,13,1
