0.1625,0.02257366855907,8,18.9692307692308,13,2
0.158888888888889,0.0165047884262718,7,18.7555555555556,13,1
0.288611111111111,0.0589896866583459,9,19.5166666666667,13,2
0.161666666666667,0.0167727801738892,7,18.7888888888889,13,1
0.428333333333333,0.0972133859269627,9,20.1512820512821,13,3
0.2825,0.0510394456289979,8,19.1527777777778,13,2
0.0936111111111111,0.000484328513111465,8,18.6583333333333,13,1
0.260277777777778,0.0439954808267429,8,19.2888888888889,13,2
0.546666666666667,0.146360905021767,9,20.9089743589744,13,3
0.121388888888889,0.0069589422407794,7,18.7097222222222,13,1
